time_s,Tstar,Yint_star,Yfs_star
4.86,5.962920127430572,0.0,0.5739409681166122
4.865,5.969054818919698,0.0,0.573889094255646
4.87,5.975189510408824,0.0,0.5738419610436113
4.875,5.981324201897951,0.0,0.5737993595120583
4.88,5.9874588933870765,0.0,0.5737704918032789
4.885,5.993593584876202,0.0,0.5737704918032789
4.89,5.999728276365328,0.0,0.5737704918032789
4.895,6.005862967854454,0.0,0.5737704918032789
4.9,6.0119976593435815,0.0,0.5737704918032789
4.905,6.018132350832707,0.0,0.5737704918032789
4.91,6.024267042321833,0.0,0.5737704918032789
4.915,6.030401733810959,0.0,0.5737704918032789
4.92,6.036536425300085,0.0,0.5737704918032789
4.925,6.042671116789211,0.0,0.5737704918032789
4.93,6.048805808278337,0.0,0.5737704918032789
4.935,6.054940499767463,0.0,0.5737704918032789
4.94,6.06107519125659,0.0,0.5737704918032789
4.945,6.067209882745716,0.0,0.5737704918032789
4.95,6.073344574234842,0.0,0.5737704918032789
4.955,6.079479265723968,0.0,0.5737704918032789
4.96,6.085613957213094,0.0,0.5737705384725651
4.965,6.09174864870222,0.0,0.5737707921846225
4.97,6.097883340191346,0.0,0.5737712960571427
4.975,6.1040180316804715,0.0,0.5737721089826886
4.98,6.110152723169599,0.0,0.57377331693823
4.985,6.116287414658725,0.0,0.5737750338954576
4.99,6.122422106147851,0.0,0.5737774017914072
4.995,6.128556797636977,0.0,0.5737805906270107
5.0,6.134691489126103,0.0,0.5737848765262764
5.005,6.140826180615229,0.0,0.5737906977986027
5.01,6.146960872104355,0.0,0.5737984049600523
5.015,6.153095563593481,0.0,0.5738083701042743
5.02,6.159230255082607,0.0,0.5738209869953538
5.025,6.165364946571734,0.0,0.5738366620327647
5.03,6.17149963806086,0.0,0.5738558020202399
5.035,6.177634329549986,0.0,0.5738788092581745
5.04,6.183769021039112,0.0,0.5739060615026087
5.045,6.1899037125282375,0.0,0.573937907747274
5.05,6.196038404017363,0.0,0.5739746514402374
5.055,6.20217309550649,0.0,0.5740165367918456
5.06,6.208307786995616,0.0,0.5740637441005585
5.065,6.2144424784847425,0.0,0.5741163689638226
5.07,6.220577169973868,0.0,0.5741744223194318
5.075,6.226711861462995,0.0,0.5742378107718548
5.08,6.232846552952121,0.0,0.5743063348317078
5.085,6.238981244441247,0.0,0.5743796862532611
5.09,6.2451159359303725,0.0,0.5744574292061428
5.095,6.251250627419498,0.0,0.574539015934319
5.1,6.257385318908624,0.0,0.5746237655561207
5.105,6.263520010397752,0.0,0.5747108856100421
5.11,6.269654701886878,0.0,0.5747994706789208
5.115,6.275789393376003,0.0,0.5748885030057679
5.12,6.281924084865129,0.0,0.5749768864779865
5.125,6.288058776354255,0.0,0.5750634325404185
5.13,6.294193467843382,0.0,0.5751469158694672
5.135,6.300328159332508,0.0,0.575226071770135
5.14,6.306462850821633,0.0,0.5752996342100518
5.145,6.312597542310759,0.0,0.5753663840456898
5.15,6.318732233799887,0.0,0.5754251488116011
5.155,6.324866925289013,0.0,0.5754748821313701
5.16,6.331001616778138,0.0,0.57551465702791
5.165,6.337136308267264,0.0,0.5755437259472906
5.17,6.34327099975639,0.0,0.5755615304839429
5.175,6.349405691245516,0.0,0.5755677302764286
5.18,6.355540382734643,0.0,0.5755621121294091
5.185,6.361675074223768,0.0,0.5755446595558824
5.19,6.367809765712895,0.0,0.5755157495592965
5.195,6.373944457202021,0.0,0.5754759546922649
5.2,6.380079148691147,0.0,0.5754260674489465
5.205,6.3862138401802735,0.0,0.575367028013334
5.21,6.392348531669399,0.0,0.5752999213405916
5.215,6.398483223158525,0.0,0.5752259351483706
5.22,6.404617914647651,0.0,0.575146296386764
5.225,6.410752606136777,0.0,0.5750622721730808
5.23,6.416887297625904,0.0,0.5749750873236098
5.235,6.42302198911503,0.0,0.5748859459969538
5.24,6.429156680604156,0.0,0.5747959583286679
